recordId,drugName,condition,date,usefulCount,sideEffects,rating
210335,Linzess,Irritable Bowel Syndrome,"May 28, 2015",28,No Side Effects,1
95333,Otezla,Plaque Psoriasis,"September 19, 2017",4,No Side Effects,1
179017,Victoza,"Diabetes, Type 2","September 15, 2010",5,No Side Effects,5
23303,Methadone,Opiate Withdrawal,"January 29, 2013",82,Mild Side Effects,5
154662,Metronidazole,Bacterial Vaginitis,"August 20, 2017",4,No Side Effects,5
106007,Atomoxetine,ADHD,"October 27, 2014",54,Mild Side Effects,3
215436,Copper,Birth Control,"October 6, 2017",3,Severe Side Effects,1
38303,Chlorhexidine,Mucositis,"October 8, 2014",17,No Side Effects,5
146315,Suboxone,Opiate Dependence,"October 20, 2009",27,Mild Side Effects,5
229511,Lurasidone,Bipolar Disorde,"October 26, 2015",13,Mild Side Effects,1
197471,Paroxetine,Anxiety,"November 24, 2009",69,No Side Effects,1
85790,Ethinyl estradiol / norgestimate,Acne,"September 21, 2013",13,Mild Side Effects,5
192115,Drospirenone / ethinyl estradiol,Birth Control,"June 22, 2016",4,Mild Side Effects,5
133201,Tri-Sprintec,Birth Control,"March 5, 2013",7,No Side Effects,4
4166,Atropine / diphenoxylate,Diarrhea,"July 4, 2014",36,No Side Effects,1
123475,Actemra,Rheumatoid Arthritis,"May 30, 2013",113,Moderate Side Effects,5
90515,Docosanol,Herpes Simplex,"March 31, 2016",5,No Side Effects,1
160938,Risperidone,Schizoaffective Disorde,"December 1, 2016",2,Mild Side Effects,1
71688,Tramadol,Depression,"June 9, 2017",27,No Side Effects,5
40299,Savella,ibromyalgia,"February 14, 2011",10,Moderate Side Effects,3
32673,Budesonide / formoterol,moterol),"May 12, 2017",13,Severe Side Effects,5
57133,MiraLax,Constipation,"November 17, 2011",95,Mild Side Effects,5
115863,Divalproex sodium,Bipolar Disorde,"September 1, 2013",35,Mild Side Effects,1
182537,Mirena,Birth Control,"September 18, 2009",1,Severe Side Effects,5
145212,Etonogestrel,Birth Control,"October 12, 2015",2,No Side Effects,1
166404,Levonorgestrel,Birth Control,"November 8, 2016",2,Mild Side Effects,5
75753,Temazepam,Insomnia,"May 7, 2015",44,Mild Side Effects,5
132332,Ativan,Anxiety,"September 21, 2011",8,No Side Effects,2
66290,Valacyclovir,"Herpes Simplex, Suppression","February 19, 2016",182,Mild Side Effects,5
11842,Trulicity,"Diabetes, Type 2","December 13, 2016",17,No Side Effects,4
72095,Tramadol,Depression,"December 18, 2014",123,Moderate Side Effects,5
149519,Mirena,Birth Control,"August 2, 2012",2,Mild Side Effects,3
37387,Vyvanse,Binge Eating Disorde,"April 8, 2015",64,Mild Side Effects,5
110729,Tri-Luma,Melasma,"July 18, 2015",29,No Side Effects,1
23504,Methadone,Opiate Withdrawal,"August 1, 2008",131,Mild Side Effects,4
51246,Azithromycin,Chlamydia Infection,"March 4, 2016",2,Mild Side Effects,4
122005,Venlafaxine,Depression,"August 27, 2011",54,No Side Effects,5
169704,Amitriptyline,Migraine Prevention,"January 28, 2010",82,No Side Effects,4
129824,Levonorgestrel,Emergency Contraception,"May 7, 2015",13,Moderate Side Effects,5
104554,Ethinyl estradiol / levonorgestrel,Endometriosis,"September 26, 2011",7,No Side Effects,2
191123,Campral,Alcohol Dependence,"December 17, 2008",29,Extremely Severe Side Effects,5
133798,Bactrim DS,Urinary Tract Infection,"June 20, 2013",26,No Side Effects,4
210069,Linzess,"Constipation, Chronic","May 22, 2017",27,Moderate Side Effects,5
69302,Buprenorphine,Chronic Pain,"October 20, 2017",2,Severe Side Effects,1
46731,Senna Plus,"Constipation, Acute","December 1, 2009",26,Moderate Side Effects,5
70636,Flomax,Urinary Tract Stones,"April 20, 2009",152,No Side Effects,5
138073,Ortho Evra,Birth Control,"June 27, 2013",8,No Side Effects,4
104547,Ethinyl estradiol / levonorgestrel,Birth Control,"October 2, 2011",0,Moderate Side Effects,1
121823,Venlafaxine,Depression,"July 26, 2013",6,Mild Side Effects,5
88578,Adderall,ADHD,"February 14, 2009",103,No Side Effects,5
11040,Terbinafine,"Onychomycosis, Toenail","August 1, 2011",43,No Side Effects,5
49821,Gabapentin,Diabetic Peripheral Neuropathy,"July 10, 2016",25,No Side Effects,1
71581,Secobarbital,Insomnia,"September 8, 2011",48,No Side Effects,5
7241,Aluminum chloride hexahydrate,Hyperhidrosis,"July 12, 2010",10,Moderate Side Effects,5
140248,Asenapine,Schizoaffective Disorde,"February 26, 2012",14,Moderate Side Effects,5
199509,Penicillin v potassium,Strep Throat,"September 16, 2014",2,No Side Effects,5
99101,Lutera,Birth Control,"June 4, 2013",17,Mild Side Effects,1
144032,Etonogestrel,Birth Control,"July 11, 2016",7,Severe Side Effects,5
5759,Ketorolac,Corneal Refractive Surgery,"July 13, 2009",14,No Side Effects,5
174480,Abreva,Herpes Simplex,"December 5, 2017",0,Extremely Severe Side Effects,1
216160,Copper,Birth Control,"March 9, 2015",1,Mild Side Effects,5
84869,Ethinyl estradiol / norgestimate,Birth Control,"March 21, 2016",3,Mild Side Effects,1
27040,Ultram,Pain,"September 22, 2009",17,Mild Side Effects,4
227578,Etonogestrel,Birth Control,"August 13, 2012",0,Mild Side Effects,2
213786,Tioconazole,Vaginal Yeast Infection,"January 19, 2017",1,Mild Side Effects,5
3046,Nitrofurantoin,Urinary Tract Infection,"June 21, 2017",3,No Side Effects,2
139389,Armodafinil,Narcolepsy,"February 21, 2012",12,Extremely Severe Side Effects,4
101939,Silenor,Insomnia,"August 13, 2016",27,Mild Side Effects,4
134395,Prednisone,Ulcerative Colitis,"June 8, 2011",16,Mild Side Effects,1
53412,Demerol,Pain,"August 4, 2009",61,Severe Side Effects,4
19026,Chlordiazepoxide,Alcohol Withdrawal,"January 13, 2014",4,Severe Side Effects,5
73618,Ethinyl estradiol / norethindrone,Birth Control,"January 24, 2013",14,Extremely Severe Side Effects,4
898,Pentosan polysulfate sodium,Interstitial Cystitis,"April 24, 2010",33,Mild Side Effects,5
144121,Etonogestrel,Birth Control,"June 24, 2016",0,Moderate Side Effects,1
122202,Venlafaxine,Generalized Anxiety Disorde,"May 4, 2009",42,No Side Effects,1
23031,Methadone,Chronic Pain,"June 7, 2017",34,Mild Side Effects,5
76843,Lorcaserin,Weight Loss,"December 23, 2015",54,Extremely Severe Side Effects,5
93612,Morphine,Chronic Pain,"January 5, 2015",35,No Side Effects,4
90412,Docosanol,Herpes Simplex,"March 18, 2017",14,Extremely Severe Side Effects,1
225735,Bupropion,Depression,"March 28, 2012",18,Mild Side Effects,4
67280,Omeprazole,Stomach Ulce,"March 11, 2013",12,Severe Side Effects,4
164439,Diclofenac,Ankylosing Spondylitis,"May 15, 2015",7,Mild Side Effects,5
222521,Kyleena,Birth Control,"June 9, 2017",0,Extremely Severe Side Effects,3
36402,Fentanyl,Chronic Pain,"January 30, 2017",19,No Side Effects,5
167029,Levonorgestrel,Birth Control,"June 15, 2016",4,Mild Side Effects,3
32662,Lisinopril,High Blood Pressure,"April 26, 2008",97,Extremely Severe Side Effects,5
14115,Triamcinolone,Allergic Reactions,"August 1, 2009",9,Mild Side Effects,4
157110,Differin,Acne,"March 13, 2017",7,Mild Side Effects,1
164444,Diclofenac,Period Pain,"April 13, 2015",13,Mild Side Effects,5
163849,Mirtazapine,Depression,"March 12, 2011",32,No Side Effects,3
107262,Implanon,Birth Control,"March 5, 2012",0,Moderate Side Effects,1
187509,Monistat 3-Day Combination Pack,Vaginal Yeast Infection,"October 3, 2016",11,Mild Side Effects,1
166329,Levonorgestrel,Emergency Contraception,"November 13, 2016",9,Severe Side Effects,2
93296,Vortioxetine,Depression,"June 3, 2015",4,No Side Effects,3
35862,Buprenorphine / naloxone,Opiate Dependence,"September 16, 2014",51,Mild Side Effects,5
102709,Aripiprazole,Major Depressive Disorde,"August 14, 2014",51,Moderate Side Effects,5
190382,Ortho Tri-Cyclen Lo,Ovarian Cysts,"January 20, 2012",3,Mild Side Effects,1
33977,Junel Fe 1 / 20,Birth Control,"September 25, 2015",7,Mild Side Effects,3
169594,Aspirin / butalbital / caffeine,Migraine,"January 23, 2017",1,Mild Side Effects,4
214238,Tioconazole,Vaginal Yeast Infection,"February 12, 2016",5,Mild Side Effects,1
26335,Sprintec,Birth Control,"November 26, 2015",3,Mild Side Effects,1
56234,Humira,Plaque Psoriasis,"April 26, 2016",17,Moderate Side Effects,5
51461,Estraderm,Postmenopausal Symptoms,"August 1, 2015",5,Mild Side Effects,1
89894,Risperdal,Bipolar Disorde,"June 18, 2017",6,No Side Effects,4
92966,Vortioxetine,Depression,"January 8, 2017",26,Mild Side Effects,5
35435,Levofloxacin,Sinusitis,"April 24, 2009",49,Moderate Side Effects,1
118124,Zenatane,Acne,"January 12, 2016",2,Mild Side Effects,4
86333,Magnesium sulfate / potassium sulfate / sodium sulfate,Bowel Preparation,"July 17, 2013",35,Severe Side Effects,5
225867,Bupropion,Anxiety,"January 7, 2011",25,No Side Effects,2
4822,Belviq,Weight Loss,"February 5, 2015",226,Moderate Side Effects,5
95949,Sertraline,Panic Disorde,"July 23, 2013",14,Extremely Severe Side Effects,1
97759,Cyclafem 1 / 35,Birth Control,"October 17, 2017",0,Mild Side Effects,1
21857,Infliximab,Ulcerative Colitis,"July 12, 2016",21,No Side Effects,5
147302,Alprazolam,Anxiety,"July 21, 2012",26,Mild Side Effects,5
49,Medroxyprogesterone,Abnormal Uterine Bleeding,"November 12, 2015",12,Severe Side Effects,4
156309,Ropinirole,Restless Legs Syndrome,"May 31, 2016",16,No Side Effects,5
132778,Prochlorperazine,Nausea/Vomiting,"August 3, 2015",13,No Side Effects,2
96615,Sertraline,Depression,"August 5, 2008",949,Moderate Side Effects,5
134082,Prednisone,Allergic Reactions,"February 2, 2017",15,Moderate Side Effects,2
58232,Acetaminophen / hydrocodone,Pain,"May 5, 2008",64,Severe Side Effects,4
108774,Nexplanon,Birth Control,"August 7, 2017",4,Mild Side Effects,2
70251,Zofran,Gastroenteritis,"January 25, 2017",18,Moderate Side Effects,5
66658,Toviaz,Overactive Bladde,"May 23, 2009",57,Extremely Severe Side Effects,1
3351,Nitrofurantoin,Bladder Infection,"January 6, 2016",26,Moderate Side Effects,1
172545,Clonazepam,Anxiety,"January 27, 2016",18,Mild Side Effects,5
4647,Belviq,Weight Loss,"July 24, 2015",39,No Side Effects,5
101294,Aubra,Birth Control,"May 12, 2017",4,Mild Side Effects,5
3384,Nitrofurantoin,Urinary Tract Infection,"February 4, 2016",11,Mild Side Effects,4
73707,Ethinyl estradiol / norethindrone,Birth Control,"October 29, 2012",3,No Side Effects,3
80527,Mobic,Inflammatory Conditions,"January 11, 2014",219,No Side Effects,5
217671,Strattera,ADHD,"September 20, 2017",13,Severe Side Effects,1
202071,Benzoyl peroxide / clindamycin,Acne,"April 10, 2016",0,Moderate Side Effects,5
135624,Intuniv,ADHD,"May 19, 2012",33,Severe Side Effects,2
25891,Ethinyl estradiol / norelgestromin,Birth Control,"August 6, 2009",27,Severe Side Effects,5
79171,Plan B One-Step,Emergency Contraception,"July 31, 2016",20,Mild Side Effects,5
72934,Ethinyl estradiol / norethindrone,Birth Control,"June 1, 2015",8,No Side Effects,4
138634,Phentermine,Weight Loss,"April 13, 2012",3,No Side Effects,5
12655,Etanercept,Ankylosing Spondylitis,"September 14, 2016",5,No Side Effects,5
165845,Levonorgestrel,Birth Control,"March 18, 2017",0,Moderate Side Effects,5
205094,Complera,HIV Infection,"July 3, 2012",10,Moderate Side Effects,5
170526,Quetiapine,Bipolar Disorde,"September 29, 2015",4,No Side Effects,1
162755,Cefdinir,Sinusitis,"January 1, 2017",9,No Side Effects,1
176936,Adalimumab,"Crohn's Disease, Maintenance","September 17, 2017",6,Extremely Severe Side Effects,5
199151,Depo-Provera,Birth Control,"January 13, 2016",9,Moderate Side Effects,5
5771,Claritin-D,Nasal Congestion,"November 8, 2009",44,No Side Effects,5
213796,Tioconazole,Vaginal Yeast Infection,"January 4, 2017",3,Severe Side Effects,1
178821,Victoza,"Diabetes, Type 2","April 22, 2015",47,Moderate Side Effects,5
79452,Plan B One-Step,Emergency Contraception,"April 3, 2015",29,Extremely Severe Side Effects,5
150031,Cinryze,Hereditary Angioedema,"September 18, 2013",8,Moderate Side Effects,5
118937,Zoloft,Depression,"May 28, 2011",30,No Side Effects,3
89258,Celexa,Anxiety and Stress,"February 2, 2016",89,Extremely Severe Side Effects,5
183845,Opium,Diarrhea,"March 11, 2010",27,Moderate Side Effects,4
207472,Suprep Bowel Prep Kit,Bowel Preparation,"September 30, 2016",8,Mild Side Effects,5
76191,Dinoprostone,Labor Induction,"February 25, 2008",37,No Side Effects,1
142391,Levonorgestrel,Birth Control,"October 4, 2017",5,Mild Side Effects,5
157316,Amaryl,"Diabetes, Type 2","February 25, 2016",47,No Side Effects,5
111341,Ledipasvir / sofosbuvir,Hepatitis C,"April 27, 2016",15,Mild Side Effects,5
127054,Metoclopramide,Migraine,"November 26, 2009",6,Moderate Side Effects,5
139000,Phentermine,Weight Loss,"July 16, 2009",4,No Side Effects,1
192139,Drospirenone / ethinyl estradiol,Birth Control,"August 8, 2016",6,Mild Side Effects,5
221447,Dextromethorphan,Cough,"October 29, 2015",2,Moderate Side Effects,1
209851,Solu-Medrol,Inflammatory Conditions,"April 1, 2017",20,Mild Side Effects,5
89045,Singulair,Allergic Rhinitis,"February 24, 2016",41,No Side Effects,1
48946,Ethinyl estradiol / levonorgestrel,Birth Control,"October 22, 2016",3,Extremely Severe Side Effects,5
166130,Levonorgestrel,Birth Control,"January 18, 2017",0,Moderate Side Effects,5
14045,Beclomethasone,"Asthma, Maintenance","March 3, 2013",36,Mild Side Effects,4
71030,Rituximab,Rheumatoid Arthritis,"February 6, 2016",27,Mild Side Effects,1
221289,Drysol,Hyperhidrosis,"June 12, 2009",12,Severe Side Effects,5
49736,Gabapentin,Neuropathic Pain,"August 19, 2016",3,Mild Side Effects,2
63990,Sertraline,Depression,"June 15, 2017",8,Mild Side Effects,2
42818,Xulane,Birth Control,"June 2, 2016",2,Mild Side Effects,1
14617,Polycarbophil,Constipation,"December 10, 2010",7,Moderate Side Effects,5
6800,Beyaz,Birth Control,"September 11, 2011",19,Moderate Side Effects,5
209476,Zubsolv,Opiate Dependence,"November 3, 2017",0,Mild Side Effects,5
118794,Zoloft,Panic Disorde,"March 1, 2012",12,Mild Side Effects,3
203890,Suvorexant,Insomnia,"November 4, 2015",31,No Side Effects,4
98977,Lutera,Birth Control,"July 27, 2016",6,Mild Side Effects,4
214520,Tioconazole,Vaginal Yeast Infection,"June 23, 2015",11,No Side Effects,5
185968,Goserelin,Endometriosis,"June 19, 2014",26,No Side Effects,4
203949,Suvorexant,Insomnia,"September 8, 2015",31,Mild Side Effects,1
72983,Ethinyl estradiol / norethindrone,Birth Control,"May 6, 2015",15,Severe Side Effects,5
194467,Atorvastatin,High Cholesterol,"June 27, 2017",13,Mild Side Effects,3
79225,Plan B One-Step,Emergency Contraception,"April 21, 2016",13,Moderate Side Effects,5
3754,Fioricet,Headache,"April 10, 2017",11,No Side Effects,1
125708,Flagyl,Diverticulitis,"November 11, 2012",79,No Side Effects,5
83070,Paxil,Anxiety,"November 12, 2013",45,Mild Side Effects,3
39922,Contrave,Obesity,"August 25, 2015",10,Moderate Side Effects,4
42566,Concerta,ADHD,"July 11, 2013",35,Extremely Severe Side Effects,2
149676,Mirena,Birth Control,"April 19, 2012",0,No Side Effects,4
73759,Ethinyl estradiol / norethindrone,Birth Control,"August 14, 2012",1,Mild Side Effects,1
74506,Ethinyl estradiol / norethindrone,Birth Control,"October 27, 2009",10,Mild Side Effects,5
145589,Qsymia,Weight Loss,"April 16, 2016",40,Moderate Side Effects,5
183246,Cymbalta,Chronic Pain,"February 12, 2013",40,No Side Effects,4
105393,Carbamazepine,Trigeminal Neuralgia,"March 8, 2009",49,Moderate Side Effects,5
138327,Tamoxifen,Breast Cance,"February 24, 2017",23,Moderate Side Effects,1
90520,Docosanol,Herpes Simplex,"February 7, 2016",12,Mild Side Effects,1
210270,Linzess,"Constipation, Chronic","September 1, 2015",42,Mild Side Effects,1
228448,Geodon,Schizoaffective Disorde,"September 19, 2017",1,No Side Effects,3
213497,Cobicistat / elvitegravir / emtricitabine / tenofovir,HIV Infection,"May 3, 2013",14,No Side Effects,5
85341,Ethinyl estradiol / norgestimate,Birth Control,"June 25, 2015",4,No Side Effects,5
175409,Scopolamine,Motion Sickness,"April 15, 2017",13,No Side Effects,1
66667,Seroquel,Bipolar Disorde,"November 25, 2015",25,Mild Side Effects,1
208754,Sulfacetamide sodium / sulfur,Acne,"June 5, 2016",20,No Side Effects,5
66225,Valacyclovir,CMV Prophylaxis,"March 14, 2017",6,Severe Side Effects,5
175926,Levaquin,Sinusitis,"December 17, 2009",16,Mild Side Effects,2
95984,Sertraline,Post Traumatic Stress Disorde,"April 9, 2013",38,Mild Side Effects,4
157805,Accutane,Acne,"April 20, 2015",20,Mild Side Effects,5
176337,Lorazepam,Anxiety,"September 18, 2015",18,Mild Side Effects,5
14778,Ethinyl estradiol / norethindrone,Birth Control,"October 17, 2017",0,No Side Effects,1
202145,Benzoyl peroxide / clindamycin,Acne,"July 17, 2015",5,Moderate Side Effects,5
210116,Linzess,Irritable Bowel Syndrome,"September 22, 2016",19,Mild Side Effects,2
31412,Miconazole,Vaginal Yeast Infection,"June 24, 2016",1,Severe Side Effects,1
112357,Gabapentin,Hot Flashes,"November 23, 2016",26,Severe Side Effects,5
108806,Nexplanon,Birth Control,"September 26, 2017",2,Extremely Severe Side Effects,5
201216,Zoloft,Social Anxiety Disorde,"August 15, 2016",17,Moderate Side Effects,5
148710,Mirena,Abnormal Uterine Bleeding,"June 8, 2016",12,Mild Side Effects,3
42988,Phenytoin,Epilepsy,"September 13, 2013",4,Moderate Side Effects,4
71225,Lysteda,Menstrual Disorders,"June 20, 2011",11,Severe Side Effects,5
62345,Citalopram,Anxiety and Stress,"April 4, 2012",14,Mild Side Effects,4
195061,Restoril,Insomnia,"May 18, 2010",58,Mild Side Effects,4
36752,Fentanyl,Pain,"July 24, 2009",7,Severe Side Effects,5
150807,Sulfamethoxazole / trimethoprim,Urinary Tract Infection,"June 11, 2014",67,No Side Effects,5
99624,Magnesium sulfate / potassium sulfate / sodium sulfate,Bowel Preparation,"February 16, 2017",17,Moderate Side Effects,5
10248,Advil Cold and Sinus,Sinus Symptoms,"January 14, 2017",4,No Side Effects,5
134637,Ketorolac,Pain,"February 8, 2013",16,Moderate Side Effects,5
66345,Valacyclovir,Cold Sores,"December 10, 2014",15,No Side Effects,5
44063,Ethinyl estradiol / norgestimate,Birth Control,"December 14, 2011",3,Moderate Side Effects,2
206589,Omeprazole / sodium bicarbonate,Gastrointestinal Hemorrhage,"March 22, 2008",11,Moderate Side Effects,5
109378,Nexplanon,Birth Control,"December 23, 2016",32,Moderate Side Effects,5
151627,Chantix,Smoking Cessation,"June 8, 2015",8,Mild Side Effects,5
25738,Ethinyl estradiol / norelgestromin,Birth Control,"April 14, 2015",5,Mild Side Effects,1
88267,Adderall,ADHD,"October 3, 2016",8,Mild Side Effects,5
208544,Amlodipine / olmesartan,High Blood Pressure,"May 1, 2010",38,Moderate Side Effects,5
93164,Vortioxetine,Depression,"February 25, 2016",5,Severe Side Effects,2
215246,Lubiprostone,Irritable Bowel Syndrome,"October 22, 2009",23,Moderate Side Effects,1
4416,Perphenazine,Bipolar Disorde,"January 17, 2016",18,Mild Side Effects,5
38037,Adipex-P,Obesity,"May 8, 2016",21,No Side Effects,1
821,Silodosin,Benign Prostatic Hyperplasia,"October 8, 2013",45,Mild Side Effects,4
107629,Implanon,Birth Control,"August 24, 2010",18,Moderate Side Effects,1
59656,NuvaRing,Birth Control,"May 2, 2017",0,Severe Side Effects,1
165081,Phentermine / topiramate,Weight Loss,"October 7, 2015",36,No Side Effects,5
129031,Levonorgestrel,Abnormal Uterine Bleeding,"October 31, 2015",8,No Side Effects,2
196534,Eszopiclone,Insomnia,"July 11, 2009",49,Mild Side Effects,5
43812,Acetaminophen / codeine,Pain,"June 6, 2013",12,Moderate Side Effects,5
